id,x_pixel,y_pixel,z_normalized,z_depth,class
15,418,401,-0.1141184791922569,5124,4
16,452,405,-0.1175965294241905,8913,4
17,284,401,-0.0595843158662319,4549,4
18,337,410,-0.0752273052930831,4617,4
19,370,416,-0.0803624764084816,4768,4
20,395,421,-0.08329489082098,4882,4
0,196,233,8.090077496802904e-10,2877,4
1,236,182,-0.0187674518674612,4401,4
2,300,153,-0.0324942618608474,4270,4
3,355,158,-0.0396276973187923,4277,4
4,379,183,-0.0399225838482379,4350,4
5,298,186,-0.0718060582876205,2756,4
6,380,186,-0.0944790616631507,4356,4
7,371,189,-0.0883773788809776,4323,4
8,350,195,-0.0776570066809654,0,4
9,295,230,-0.0705118626356124,2626,4
10,385,224,-0.0971642807126045,2806,4
11,428,226,-0.0987206101417541,4892,4
12,461,227,-0.0971264019608497,5420,4
13,295,265,-0.0675991177558898,2694,4
14,378,257,-0.0929232984781265,2819,4
15,424,255,-0.0990650802850723,4956,4
16,460,252,-0.098285011947155,0,4
17,294,291,-0.0633728802204132,0,4
18,363,285,-0.0793410092592239,0,4
19,401,281,-0.0808293670415878,4632,4
20,430,277,-0.0786256566643714,5142,4
0,434,268,2.75738528898728e-07,0,4
1,417,202,-0.012524114921689,4002,4
2,373,155,-0.0237766839563846,4982,4
3,317,140,-0.0295186508446931,4920,4
4,286,158,-0.0330108255147933,0,4
5,330,196,-0.0586173459887504,2871,4
6,261,175,-0.0825215801596641,0,4
7,280,177,-0.0924173295497894,2966,4
8,307,185,-0.093796320259571,2913,4
9,315,235,-0.0567446053028106,2683,4
10,234,216,-0.0726611539721489,2784,4
11,194,203,-0.0831116735935211,4888,4
12,163,198,-0.0930780619382858,0,4
13,310,268,-0.0521236658096313,2783,4
14,241,251,-0.0604351237416267,2834,4
15,199,239,-0.0694946125149726,2848,4
16,170,232,-0.0774410367012023,2817,4
17,313,293,-0.0465276166796684,3002,4
18,257,274,-0.0458424165844917,2913,4
19,224,264,-0.0440307222306728,2931,4
20,200,256,-0.0444297678768634,2932,4
0,231,252,-2.191845567267592e-07,3111,4
1,262,231,-0.0558587349951267,3175,4
2,308,219,-0.1027987301349639,4715,4
3,353,221,-0.1344068050384521,4498,4
4,392,240,-0.1659097373485565,4316,4
5,283,251,-0.1721395254135131,2730,4
6,353,259,-0.2098936289548874,0,4
7,377,256,-0.2119048237800598,4263,4
8,390,254,-0.2110509574413299,4255,4
9,273,287,-0.1569386124610901,2712,4
10,359,298,-0.2056517302989959,2608,4
11,409,299,-0.2210308760404586,0,4
12,446,301,-0.2342259883880615,4191,4
13,272,316,-0.1352415233850479,2831,4
14,348,328,-0.1777388751506805,2650,4
15,397,334,-0.196549966931343,4062,4
16,434,335,-0.2100458294153213,4076,4
17,274,336,-0.1129742637276649,4038,4
18,327,349,-0.1442053467035293,4006,4
19,360,353,-0.1575351059436798,4031,4
20,387,354,-0.1683303862810135,4057,4
0,545,246,8.167525606950221e-07,0,4
1,532,200,-0.0487089157104492,10329,4
2,494,184,-0.1016031876206398,10412,4
3,459,185,-0.135393887758255,0,4
4,428,188,-0.1731011569499969,5375,4
5,501,202,-0.2104170173406601,10203,4
6,474,196,-0.284387856721878,10153,4
7,443,185,-0.3323257863521576,0,4
8,414,176,-0.3648068904876709,5482,4
9,497,233,-0.195846140384674,0,4
10,441,239,-0.2746425271034241,2984,4
11,391,236,-0.3190676569938659,2762,4
12,354,234,-0.3570214211940765,2710,4
13,490,261,-0.1699916422367096,0,4
14,434,263,-0.2134513109922409,3059,4
15,388,255,-0.2293700873851776,2775,4
16,363,250,-0.2458245307207107,2727,4
17,482,282,-0.1433753967285156,9217,4
18,439,281,-0.1678214073181152,0,4
19,410,271,-0.1788733154535293,2923,4
20,391,263,-0.19235660135746,2777,4
0,139,199,-4.541779503597354e-07,3120,4
1,186,186,-0.0937525853514671,0,4
2,240,197,-0.1588055789470672,4744,4
3,280,223,-0.1998144835233688,0,4
4,296,258,-0.235272079706192,4668,4
5,179,242,-0.2132356613874435,2544,4
6,239,280,-0.2654810547828674,2494,4
7,271,287,-0.2769125998020172,0,4
8,297,290,-0.2820412814617157,4522,4
9,158,280,-0.1779299676418304,2562,4
10,241,321,-0.2277230024337768,2542,4
11,293,338,-0.2317299097776413,2583,4
12,331,347,-0.2399660795927047,4398,4
13,154,306,-0.1402857601642608,0,4
14,227,344,-0.1842395067214965,0,4
15,269,352,-0.1870089322328567,0,4
16,298,353,-0.1914069801568985,4412,4
17,159,321,-0.1064342036843299,4526,4
18,216,350,-0.1460828185081482,4358,4
19,251,360,-0.1583501398563385,4394,4
20,276,367,-0.1669681370258331,4376,4
0,459,219,1.0212869483439135e-06,9332,4
1,430,185,-0.0806590393185615,0,4
2,396,166,-0.1422831118106842,4587,4
3,361,171,-0.1823291033506393,6373,4
4,339,197,-0.2148333042860031,3226,4
5,436,231,-0.1989755481481552,0,4
6,362,242,-0.248341828584671,2937,4
7,343,225,-0.2518316507339477,3425,4
8,345,209,-0.2467214912176132,3268,4
9,438,266,-0.1718393862247467,8966,4
10,357,277,-0.2263759970664978,3030,4
11,308,272,-0.2340856045484542,2882,4
12,277,266,-0.2379130572080612,2905,4
13,431,290,-0.1416624337434768,8836,4
14,356,296,-0.1807117462158203,3202,4
15,313,292,-0.1892218738794326,2992,4
16,284,286,-0.1959695219993591,2984,4
17,420,306,-0.1148701086640358,8747,4
18,367,306,-0.1448271125555038,5562,4
19,335,303,-0.1575025022029876,0,4
20,310,300,-0.1663434207439422,3113,4
0,209,226,-1.1950319844800106e-07,3424,4
1,239,191,-0.0321053937077522,5837,4
2,283,175,-0.0489154011011123,5848,4
3,321,185,-0.0559588596224784,5938,4
4,337,204,-0.0575347207486629,5900,4
5,279,227,-0.0735514238476753,3161,4
6,338,229,-0.0818258896470069,0,4
7,349,218,-0.0689536333084106,6036,4
8,347,210,-0.0577714927494525,6000,4
9,279,256,-0.0596605949103832,3214,4
10,345,258,-0.0759273990988731,3324,4
11,378,257,-0.0717187970876693,6513,4
12,400,258,-0.0684375911951065,6357,4
13,279,275,-0.0441063791513443,3309,4
14,337,278,-0.057542897760868,3360,4
15,368,277,-0.0576661452651023,0,4
16,390,276,-0.0567410476505756,6266,4
17,277,285,-0.0295294784009456,3389,4
18,319,291,-0.0389940440654754,0,4
19,343,291,-0.0412645377218723,5533,4
20,361,290,-0.0419905632734298,5826,4
0,474,272,5.790772092950647e-07,8730,4
1,458,228,-0.0366387292742729,0,4
2,411,200,-0.0617536604404449,4959,4
3,366,197,-0.0742899477481842,6059,4
4,341,214,-0.0867860466241836,3000,4
5,416,248,-0.1194473281502723,3199,4
6,353,250,-0.1531911939382553,2762,4
7,339,234,-0.1631290316581726,4074,4
8,341,220,-0.1649269163608551,2990,4
9,414,281,-0.1061400324106216,3242,4
10,345,291,-0.1402315199375152,2828,4
11,299,288,-0.1517208963632583,2876,4
12,271,287,-0.1602013856172561,2880,4
13,412,303,-0.0885899811983108,8450,4
14,350,308,-0.1119849979877471,0,4
15,307,305,-0.1224207207560539,2992,4
16,281,302,-0.1291978508234024,2944,4
17,409,314,-0.0712689980864524,8413,4
18,360,317,-0.08553297072649,5504,4
19,327,316,-0.0931784734129905,5124,4
20,304,313,-0.0991185009479522,5015,4
0,141,328,5.686206918653625e-07,0,5
1,96,300,-0.0537237487733364,0,5
2,68,252,-0.1033027917146682,0,5
3,65,214,-0.1377449333667755,0,5
4,97,200,-0.1646317690610885,0,5
5,99,285,-0.1876498013734817,0,5
6,117,201,-0.2251360863447189,0,5
7,118,209,-0.2146211415529251,2813,5
8,124,234,-0.2011306136846542,2725,5
9,147,296,-0.1747961938381195,2944,5
10,156,198,-0.2250459492206573,2727,5
11,159,149,-0.2299250811338424,2738,5
12,164,119,-0.2345252335071563,5786,5
13,185,299,-0.1530912965536117,3093,5
14,184,206,-0.1841489374637603,0,5
15,174,221,-0.1531804054975509,2806,5
16,167,247,-0.1296684741973877,2799,5
17,214,296,-0.1331074237823486,0,5
18,203,226,-0.1468798518180847,0,5
19,194,236,-0.1206482648849487,2932,5
20,192,260,-0.1004355624318122,2912,5
0,157,343,8.292595907732903e-07,0,5
1,110,318,-0.0421205572783947,0,5
2,72,269,-0.0920693576335907,0,5
3,69,235,-0.1280828565359115,0,5
4,103,227,-0.155783861875534,2845,5
5,101,307,-0.1955661475658416,0,5
6,120,224,-0.23182412981987,2846,5
7,117,229,-0.2186227291822433,2843,5
8,115,249,-0.2055807709693908,2778,5
9,143,318,-0.1901983469724655,3156,5
10,156,218,-0.2498571574687957,2755,5
11,158,171,-0.2544649541378021,0,5
12,166,145,-0.2579904496669769,5717,5
13,179,319,-0.1728292405605316,3191,5
14,183,229,-0.2023246139287948,2986,5
15,170,240,-0.1633743047714233,2807,5
16,162,267,-0.1354194432497024,2802,5
17,210,315,-0.1568590551614761,4645,5
18,205,247,-0.1617253124713897,3116,5
19,195,254,-0.1290078461170196,2991,5
20,191,279,-0.1070893481373786,2964,5
0,151,337,7.572467097816116e-07,0,5
1,105,310,-0.0465998575091362,0,5
2,70,260,-0.0961643084883689,0,5
3,72,227,-0.1322115808725357,0,5
4,108,220,-0.1595726460218429,2861,5
5,97,302,-0.183877408504486,0,5
6,121,218,-0.2237519323825836,2876,5
7,119,228,-0.2163693308830261,2844,5
8,119,250,-0.2060246914625167,2766,5
9,139,316,-0.1772932410240173,3168,5
10,154,215,-0.2344101220369339,2756,5
11,157,170,-0.2393659949302673,0,5
12,166,142,-0.2425481081008911,5668,5
13,176,319,-0.1614284366369247,3192,5
14,184,229,-0.1945501267910003,2932,5
15,170,240,-0.1607600599527359,2833,5
16,163,267,-0.1341537535190582,2818,5
17,207,315,-0.1473910510540008,4640,5
18,204,246,-0.1553251594305038,3112,5
19,195,254,-0.1251741647720337,2997,5
20,191,279,-0.1040280982851982,2958,5
0,142,311,9.02119893453346e-07,3058,5
1,98,291,-0.049282893538475,0,5
2,63,250,-0.1069796606898307,0,5
3,66,225,-0.1521421074867248,0,5
4,98,221,-0.1913269162178039,2824,5
5,85,300,-0.1986278742551803,0,5
6,112,218,-0.2459923475980758,2851,5
7,111,225,-0.2475756257772445,2805,5
8,108,244,-0.244499534368515,2753,5
9,128,318,-0.1958524733781814,0,5
10,148,219,-0.2578988969326019,2694,5
11,153,174,-0.2672772109508514,2640,5
12,163,147,-0.2758607864379883,5687,5
13,168,322,-0.1835456043481826,0,5
14,180,229,-0.219059407711029,2951,5
15,168,239,-0.1871988028287887,2830,5
16,160,267,-0.1649305075407028,2802,5
17,201,315,-0.173655018210411,4694,5
18,201,246,-0.1819785982370376,3068,5
19,193,254,-0.1519428193569183,3000,5
20,189,280,-0.1338079869747162,2961,5
0,233,329,5.230501756159356e-07,5279,5
1,277,297,-0.0390631668269634,0,5
2,301,249,-0.0593229569494724,0,5
3,318,212,-0.0754758194088935,0,5
4,332,176,-0.0944075435400009,5975,5
5,257,203,-0.0693914964795112,0,5
6,260,142,-0.1047006472945213,5938,5
7,263,101,-0.1301106363534927,0,5
8,265,66,-0.1501985043287277,0,5
9,228,205,-0.075002945959568,3010,5
10,217,142,-0.1146395877003669,2947,5
11,212,97,-0.1470808982849121,0,5
12,208,60,-0.1726935356855392,0,5
13,200,221,-0.0825144052505493,2916,5
14,184,163,-0.1233477815985679,2737,5
15,174,119,-0.154523953795433,2606,5
16,167,82,-0.1766406595706939,0,5
17,176,244,-0.0919472798705101,2868,5
18,150,204,-0.1331741362810135,2733,5
19,134,174,-0.1575586646795272,2639,5
20,120,146,-0.1741497963666916,0,5
0,227,341,5.588022418123728e-07,5288,5
1,271,307,-0.0420973002910614,5038,5
2,303,258,-0.0636549666523933,0,5
3,329,222,-0.081229917705059,0,5
4,350,191,-0.1018057465553283,5749,5
5,250,211,-0.077143557369709,0,5
6,258,150,-0.1135522574186325,5920,5
7,263,111,-0.1382861882448196,6498,5
8,267,76,-0.1585782021284103,0,5
9,216,215,-0.0845438465476036,2920,5
10,205,151,-0.1283822059631347,2780,5
11,198,106,-0.1636826545000076,2590,5
12,190,69,-0.1909747719764709,0,5
13,188,233,-0.0935712531208992,2852,5
14,166,178,-0.1424718499183654,2638,5
15,151,137,-0.1782380789518356,2501,5
16,137,103,-0.2023602277040481,0,5
17,165,263,-0.1040872782468795,2807,5
18,130,230,-0.1523220986127853,2608,5
19,106,206,-0.1789830923080444,2502,5
20,85,182,-0.1965060979127884,0,5
0,206,341,6.408556600945303e-07,0,5
1,258,312,-0.0487569235265255,4997,5
2,296,265,-0.0782963782548904,0,5
3,327,230,-0.1013417169451713,0,5
4,353,200,-0.1274511367082595,5680,5
5,238,223,-0.1030501872301101,2931,5
6,254,164,-0.1451129615306854,5817,5
7,260,124,-0.1728104054927826,6147,5
8,265,89,-0.1961232125759124,0,5
9,203,226,-0.1101739257574081,2814,5
10,187,161,-0.1652256250381469,2585,5
11,177,115,-0.2100744694471359,2427,5
12,169,78,-0.2450694590806961,0,5
13,174,246,-0.1159935072064399,2762,5
14,146,193,-0.1746249049901962,2550,5
15,128,158,-0.2117800861597061,2398,5
16,111,129,-0.2370603233575821,0,5
17,154,276,-0.1231152266263961,2760,5
18,117,254,-0.1771325170993805,2532,5
19,91,238,-0.2016388028860092,2447,5
20,68,221,-0.2180774360895156,0,5
0,205,328,5.896065999877464e-07,5674,5
1,256,300,-0.0466789416968822,5038,5
2,294,253,-0.0726232156157493,0,5
3,327,220,-0.093291126191616,0,5
4,354,194,-0.1175415068864822,5742,5
5,234,201,-0.0929474979639053,0,5
6,245,138,-0.1321454793214798,0,5
7,249,96,-0.1579938679933548,0,5
8,251,60,-0.1796562373638153,0,5
9,197,203,-0.1003615260124206,2817,5
10,182,133,-0.1462400704622268,2589,5
11,174,85,-0.1845713406801223,0,5
12,167,49,-0.2151420414447784,0,5
13,165,222,-0.1082029715180397,2739,5
14,140,163,-0.1611851304769516,2532,5
15,124,123,-0.1997053325176239,2423,5
16,108,92,-0.2264270335435867,0,5
17,142,252,-0.1174481436610221,2704,5
18,105,225,-0.1704321801662445,2534,5
19,80,204,-0.1985006183385849,2422,5
20,58,184,-0.2173129171133041,0,5
0,288,175,7.996892747996753e-08,6434,5
1,333,194,-0.0382855720818042,6314,5
2,358,234,-0.0688940659165382,6107,5
3,359,275,-0.0872501209378242,0,5
4,363,308,-0.106946550309658,0,5
5,343,230,-0.1418132185935974,0,5
6,368,298,-0.1852629333734512,5772,5
7,381,344,-0.200709193944931,5550,5
8,389,379,-0.2087168097496032,5414,5
9,302,236,-0.1349337846040725,3048,5
10,319,317,-0.1802275478839874,2641,5
11,331,368,-0.195084735751152,0,5
12,340,405,-0.2052624672651291,5386,5
13,269,245,-0.1236915215849876,3004,5
14,284,321,-0.1637082695960998,2650,5
15,295,372,-0.1834497153759002,2586,5
16,306,408,-0.194577157497406,5722,5
17,247,254,-0.1110404580831527,3112,5
18,256,314,-0.1402918398380279,2773,5
19,265,349,-0.1524574756622314,2731,5
20,274,375,-0.1600313782691955,2695,5
0,291,180,7.08805245608346e-08,6708,5
1,337,197,-0.0432769507169723,6463,5
2,363,234,-0.0807573795318603,6226,5
3,366,272,-0.1056671887636184,0,5
4,371,304,-0.131909042596817,0,5
5,349,229,-0.1578494012355804,6233,5
6,370,289,-0.2126510888338089,0,5
7,381,332,-0.2376121133565902,5724,5
8,389,367,-0.2526043057441711,5568,5
9,308,234,-0.1524747163057327,3070,5
10,322,308,-0.2064404189586639,2721,5
11,333,359,-0.2284831404685974,0,5
12,343,397,-0.2458482235670089,5502,5
13,274,242,-0.1432022899389267,3086,5
14,284,313,-0.1916278153657913,2735,5
15,293,362,-0.218358889222145,2679,5
16,304,397,-0.2356778085231781,5740,5
17,248,250,-0.1327354609966278,3256,5
18,253,304,-0.1700233668088913,2990,5
19,263,336,-0.1888550817966461,2820,5
20,276,358,-0.2024934589862823,2770,5
0,308,189,6.531795406772289e-07,6574,5
1,343,221,-0.0349333435297012,3005,5
2,371,259,-0.0694716274738311,0,5
3,385,291,-0.0979122743010521,5838,5
4,404,315,-0.125914067029953,5695,5
5,364,198,-0.1202540546655654,6398,5
6,383,219,-0.1745893508195877,6223,5
7,394,254,-0.2081591635942459,6000,5
8,404,286,-0.2304497361183166,5841,5
9,331,188,-0.1277327835559845,6452,5
10,338,226,-0.1864369362592697,2897,5
11,349,271,-0.2105787098407745,2677,5
12,358,307,-0.2289794087409973,5861,5
13,299,191,-0.1341261863708496,0,5
14,302,235,-0.1898718625307083,2797,5
15,311,280,-0.2051509022712707,2635,5
16,320,311,-0.2125915139913559,6103,5
17,271,202,-0.1418032497167587,3399,5
18,270,245,-0.1827595233917236,2905,5
19,275,278,-0.1945787668228149,2771,5
20,283,304,-0.2029341757297516,2700,5
0,313,222,6.558774430232006e-07,0,5
1,358,239,-0.0315057933330535,6148,5
2,388,268,-0.0761934071779251,6034,5
3,397,299,-0.1090595424175262,0,5
4,404,326,-0.1440247297286987,0,5
5,392,255,-0.1811002045869827,5984,5
6,414,300,-0.2600140571594238,5785,5
7,426,341,-0.3044280409812927,5681,5
8,435,373,-0.3314009308815002,5606,5
9,359,257,-0.1872783005237579,0,5
10,376,309,-0.2634749114513397,0,5
11,386,356,-0.2969021499156952,5625,5
12,393,393,-0.3221285045146942,5394,5
13,324,266,-0.1879769712686538,3034,5
14,338,315,-0.2548604607582092,2807,5
15,347,360,-0.2885776162147522,2705,5
16,353,394,-0.3105833828449249,5433,5
17,294,277,-0.1856796592473983,3077,5
18,300,317,-0.2412077039480209,2875,5
19,308,348,-0.2709498107433319,2794,5
20,314,375,-0.2924282252788543,5720,5
0,235,319,-3.960879269016005e-07,3308,5
1,278,274,-0.0106993485242128,3173,5
2,320,247,-0.0323668420314788,0,5
3,357,216,-0.051784474402666,6264,5
4,376,184,-0.0685032308101654,6652,5
5,361,288,-0.0635642707347869,3091,5
6,420,295,-0.0691237673163414,5828,5
7,397,289,-0.0550956279039382,5942,5
8,369,284,-0.0431343987584114,3112,5
9,357,330,-0.0617287494242191,3280,5
10,414,329,-0.0580807477235794,5610,5
11,395,322,-0.0409875698387622,5633,5
12,373,319,-0.0329251289367675,0,5
13,348,365,-0.0557988695800304,5494,5
14,401,357,-0.0453853718936443,5475,5
15,382,350,-0.0284736827015876,5574,5
16,361,347,-0.0233297236263752,0,5
17,338,393,-0.0503995679318904,5387,5
18,383,383,-0.0432695597410202,5349,5
19,371,374,-0.0294722281396389,5428,5
20,353,370,-0.0206764731556177,5462,5
0,230,316,-4.2719287307591003e-07,3324,5
1,274,271,-0.0062429183162748,3224,5
2,319,245,-0.0248735193163156,3351,5
3,357,216,-0.0414319336414337,0,5
4,377,184,-0.0555335469543933,6710,5
5,356,285,-0.0597320571541786,3085,5
6,416,294,-0.0625935494899749,5821,5
7,398,288,-0.0451809540390968,5854,5
8,372,284,-0.0307881422340869,0,5
9,353,326,-0.0589656308293342,3258,5
10,411,327,-0.0543626360595226,5624,5
11,393,319,-0.0347826033830642,5646,5
12,371,315,-0.0240742675960063,0,5
13,344,362,-0.0536715313792228,5500,5
14,398,355,-0.0419055297970771,5512,5
15,380,347,-0.0228324346244335,5592,5
16,358,344,-0.0158739499747753,0,5
17,333,390,-0.0483521111309528,5408,5
18,379,380,-0.03978206589818,5380,5
19,367,372,-0.0249731726944446,5459,5
20,349,368,-0.015275951474905,5468,5
0,233,312,-3.448161862706911e-07,3320,5
1,276,265,-0.0107054347172379,3224,5
2,315,235,-0.0331501960754394,0,5
3,350,200,-0.0529803149402141,6245,5
4,367,166,-0.0703790485858917,6841,5
5,362,280,-0.0675745755434036,3125,5
6,419,286,-0.0690738409757614,5881,5
7,400,280,-0.0494243130087852,5930,5
8,374,276,-0.0337732881307601,0,5
9,360,322,-0.0637566149234771,0,5
10,414,319,-0.0568390041589736,5653,5
11,396,311,-0.0341988168656826,5666,5
12,375,308,-0.0217316597700119,0,5
13,351,357,-0.0550532266497612,5577,5
14,401,346,-0.0417444445192813,5533,5
15,384,338,-0.019048873335123,5615,5
16,364,335,-0.0092902863398194,0,5
17,340,384,-0.0468503050506114,5406,5
18,384,371,-0.0371631160378456,5426,5
19,373,362,-0.0193395279347896,5530,5
20,356,358,-0.0065676481463015,5586,5
0,273,397,5.585112035078055e-07,6356,5
1,323,373,-0.0365706346929073,5528,5
2,352,330,-0.0647244602441787,5685,5
3,367,297,-0.0877401232719421,5781,5
4,380,260,-0.1137638539075851,5901,5
5,312,294,-0.103310227394104,3550,5
6,316,237,-0.1454041600227356,0,5
7,315,202,-0.172006219625473,0,5
8,314,169,-0.1932411789894104,6540,5
9,285,299,-0.1095476299524307,3374,5
10,284,240,-0.1710385233163833,3177,5
11,285,198,-0.2207414358854293,3073,5
12,287,162,-0.259461373090744,6683,5
13,260,314,-0.1119318380951881,3406,5
14,240,263,-0.1685468107461929,0,5
15,224,232,-0.2066029906272888,6198,5
16,211,209,-0.2320906668901443,0,5
17,236,333,-0.1139499098062515,3352,5
18,221,298,-0.1605882197618484,3129,5
19,214,276,-0.1882576197385788,2980,5
20,207,253,-0.2090958505868911,2905,5
0,268,395,5.378151968216116e-07,6404,5
1,319,376,-0.0380731932818889,5558,5
2,350,336,-0.0688049867749214,5671,5
3,366,301,-0.0934115573763847,5767,5
4,380,263,-0.1208908185362815,5909,5
5,313,303,-0.1147578954696655,3534,5
6,319,247,-0.1613617986440658,0,5
7,319,211,-0.1895004510879516,0,5
8,319,178,-0.2111820131540298,6454,5
9,285,306,-0.1202164813876152,3375,5
10,287,249,-0.1866139471530914,3129,5
11,289,207,-0.2371218502521515,3007,5
12,294,170,-0.2758143544197082,6584,5
13,259,318,-0.1211445108056068,3401,5
14,241,271,-0.1807626336812973,0,5
15,227,239,-0.2180618792772293,6092,5
16,216,215,-0.2423920333385467,6420,5
17,235,335,-0.1215816438198089,3356,5
18,222,302,-0.1704187095165252,3120,5
19,217,281,-0.1981318742036819,2976,5
20,211,258,-0.2183558940887451,2878,5
0,273,385,7.423020065289165e-07,6485,5
1,324,376,-0.0691065192222595,5508,5
2,350,347,-0.1287405341863632,5662,5
3,355,315,-0.1753384470939636,5746,5
4,345,277,-0.2267905175685882,5848,5
5,319,305,-0.1825861632823944,3441,5
6,323,256,-0.2553699612617492,0,5
7,320,221,-0.3043523728847503,0,5
8,317,190,-0.3398853838443756,6352,5
9,290,309,-0.181026354432106,3368,5
10,289,257,-0.2751753628253937,3105,5
11,288,218,-0.345939964056015,2963,5
12,287,184,-0.4002818167209625,6565,5
13,265,323,-0.17366923391819,3415,5
14,247,290,-0.2499362379312515,3188,5
15,232,256,-0.2975554764270782,5926,5
16,220,231,-0.3315058350563049,0,5
17,243,339,-0.1677485108375549,3401,5
18,229,317,-0.2236017137765884,3190,5
19,223,297,-0.2548035085201263,3010,5
20,217,277,-0.2810585796833038,2884,5
0,282,384,6.255180551306694e-07,5895,5
1,329,374,-0.0619814917445182,5489,5
2,355,344,-0.1061252430081367,5658,5
3,360,311,-0.1422529965639114,5752,5
4,350,273,-0.1825708001852035,5948,5
5,323,292,-0.1258581280708313,3489,5
6,328,240,-0.1810818612575531,0,5
7,326,206,-0.2216933518648147,0,5
8,325,176,-0.252199649810791,6487,5
9,296,294,-0.1250859200954437,3363,5
10,296,238,-0.1927457004785537,3141,5
11,295,201,-0.2510760426521301,3025,5
12,297,167,-0.2962709069252014,6647,5
13,272,308,-0.1230023428797721,3391,5
14,253,265,-0.1838503181934356,0,5
15,237,234,-0.2296128123998642,6144,5
16,226,211,-0.2616221308708191,6386,5
17,251,326,-0.1231988742947578,3421,5
18,236,298,-0.170691430568695,3210,5
19,228,278,-0.2006245553493499,3027,5
20,220,258,-0.2248438745737075,2922,5
0,232,399,9.017268780553422e-07,0,5
1,207,340,-0.0454555675387382,3355,5
2,198,293,-0.0848993733525276,3276,5
3,180,250,-0.1144179329276084,3118,5
4,156,226,-0.1471804529428482,0,5
5,279,298,-0.1209430247545242,3120,5
6,306,237,-0.1503444612026214,0,5
7,326,201,-0.1676989793777465,0,5
8,346,176,-0.181869238615036,5996,5
9,311,316,-0.1034685373306274,3250,5
10,361,278,-0.1317422240972519,5623,5
11,400,254,-0.1486692279577255,5606,5
12,430,236,-0.1647929400205612,5887,5
13,329,335,-0.081995241343975,0,5
14,368,292,-0.1008347496390342,5472,5
15,395,263,-0.1202255710959434,5563,5
16,416,242,-0.1378064304590225,5744,5
17,336,352,-0.0620787888765335,5294,5
18,379,347,-0.084840103983879,5238,5
19,408,351,-0.102701298892498,5200,5
20,432,356,-0.1166315674781799,5372,5
0,229,388,7.496846592403017e-07,0,5
1,209,336,-0.0489180237054824,3299,5
2,199,296,-0.0953833162784576,3227,5
3,185,255,-0.1263422966003418,3093,5
4,168,226,-0.1593334078788757,2992,5
5,268,294,-0.1617717891931533,3021,5
6,297,236,-0.2093258202075958,0,5
7,322,200,-0.2384599298238754,0,5
8,342,174,-0.2588875293731689,6042,5
9,300,313,-0.1354054808616638,3161,5
10,345,262,-0.1717002987861633,0,5
11,375,229,-0.18772953748703,0,5
12,398,202,-0.2048055231571197,0,5
13,319,332,-0.1021548211574554,0,5
14,352,280,-0.1170943677425384,5566,5
15,372,246,-0.1232353448867797,5692,5
16,383,221,-0.1343632489442825,5887,5
17,329,347,-0.0703359320759773,5384,5
18,367,335,-0.0932156592607498,5315,5
19,394,331,-0.1088046357035636,5315,5
20,416,327,-0.1212101131677627,5350,5
0,234,383,7.576238090223342e-07,0,5
1,206,334,-0.0480356477200984,3273,5
2,187,284,-0.0921047180891037,3093,5
3,164,241,-0.1246719732880592,2876,5
4,137,214,-0.1611457616090774,0,5
5,257,286,-0.1405812799930572,2826,5
6,276,219,-0.1774251610040664,0,5
7,292,179,-0.1986225247383117,0,5
8,308,147,-0.2149944305419922,6247,5
9,294,298,-0.1256018429994583,2945,5
10,336,232,-0.1528504639863968,0,5
11,363,193,-0.1676181703805923,0,5
12,387,164,-0.184431791305542,6561,5
13,319,312,-0.1061612218618393,2901,5
14,347,252,-0.1259310692548751,0,5
15,365,214,-0.1467844545841217,0,5
16,376,188,-0.1679206639528274,0,5
17,334,325,-0.0883976444602012,5454,5
18,372,313,-0.1140757426619529,5387,5
19,400,314,-0.1344510316848755,5382,5
20,424,318,-0.1515984684228897,5412,5
0,222,416,9.73770397649787e-07,0,5
1,194,359,-0.0567643232643604,3312,5
2,183,312,-0.1047132536768913,3234,5
3,162,269,-0.1397071331739425,3050,5
4,136,243,-0.1768282651901245,3004,5
5,261,319,-0.144911304116249,3038,5
6,290,256,-0.1801652908325195,0,5
7,312,218,-0.2006256729364395,0,5
8,331,190,-0.2163796424865722,5856,5
9,294,337,-0.1217538267374038,3166,5
10,345,292,-0.1501151621341705,5466,5
11,382,260,-0.1648812592029571,5575,5
12,410,237,-0.1810805201530456,5762,5
13,314,355,-0.0942322388291359,5443,5
14,345,311,-0.1065744906663894,5448,5
15,359,279,-0.1150660142302513,5522,5
16,367,258,-0.1269523054361343,0,5
17,322,368,-0.0702982693910598,5285,5
18,362,359,-0.0896331146359443,5226,5
19,390,361,-0.1020901873707771,5178,5
20,414,365,-0.112094409763813,5246,5
0,244,388,4.01163674723648e-07,0,5
1,207,341,-0.0499033704400062,3342,5
2,184,298,-0.0978443846106529,0,5
3,155,264,-0.1374975591897964,0,5
4,128,243,-0.1791488975286483,0,5
5,257,287,-0.134881243109703,2932,5
6,274,220,-0.1819793432950973,2862,5
7,287,179,-0.2104485929012298,0,5
8,300,148,-0.228502094745636,6204,5
9,294,297,-0.119777001440525,2980,5
10,327,228,-0.15192411839962,2824,5
11,344,188,-0.1601710021495819,2764,5
12,360,158,-0.1687560826539993,6356,5
13,320,313,-0.1016797572374343,3112,5
14,347,256,-0.1182770282030105,0,5
15,328,254,-0.1054809689521789,0,5
